,Age,Gender,self_employed,family_history,treatment,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence,age_range
487,0.2727272727272727,1,1,1,1,2,0,1,1,1,2,1,1,2,4,1,1,2,2,1,1,2,0,1
488,0.18181818181818182,1,0,0,0,4,4,0,1,1,0,1,1,2,4,0,1,1,2,1,0,2,0,1
489,0.34090909090909094,1,0,0,0,1,4,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,2
490,0.29545454545454547,1,0,0,0,0,5,0,1,2,1,0,0,2,0,1,1,0,1,1,1,2,0,2
491,0.2727272727272727,1,0,0,0,3,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1
492,0.20454545454545456,1,0,0,0,0,2,0,1,1,0,1,1,0,1,2,1,1,0,1,0,1,1,1
493,0.13636363636363635,0,1,1,1,4,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1
494,0.1590909090909091,1,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1
495,0.11363636363636365,0,0,1,1,2,5,0,1,2,1,0,1,0,0,0,1,1,1,1,1,2,1,1
496,0.4090909090909091,1,0,0,1,4,5,0,0,2,1,1,1,0,1,2,0,1,0,1,1,1,1,2
497,0.1590909090909091,0,1,1,1,2,0,1,1,0,1,1,1,2,1,2,1,1,0,1,0,1,1,1
498,0.7954545454545455,1,0,0,1,4,5,1,0,1,2,2,2,2,4,1,1,2,2,0,0,1,0,2
499,0.36363636363636365,1,0,0,0,3,4,0,1,0,1,0,0,0,2,1,1,1,1,1,0,2,0,2
500,0.4545454545454546,0,0,0,1,0,2,0,1,2,2,1,1,2,0,0,0,0,0,1,1,1,0,2
501,0.5,1,1,1,0,0,5,0,1,1,0,1,1,1,0,2,0,1,0,1,0,1,1,2
502,0.3181818181818182,1,0,0,0,0,2,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,2
503,0.1590909090909091,1,0,0,0,1,5,0,0,0,1,0,2,0,0,1,1,2,2,1,2,0,0,1
504,0.38636363636363635,0,0,0,1,4,1,0,1,1,2,1,1,0,0,2,0,0,0,1,0,1,0,2
505,0.6363636363636364,1,0,0,1,4,5,0,1,2,2,2,2,0,0,0,1,1,0,1,1,2,0,2
506,0.5454545454545454,1,0,0,0,1,1,0,0,2,0,2,1,0,3,0,1,2,2,0,2,1,0,2
507,0.3181818181818182,1,0,1,1,4,4,1,1,2,0,1,1,0,0,1,1,2,2,0,0,2,0,2
508,0.6590909090909091,1,0,1,1,4,5,0,1,2,2,2,2,0,4,1,1,1,2,1,2,2,0,2
509,0.09090909090909091,1,0,0,0,0,5,0,1,2,1,2,0,2,0,1,1,1,2,1,0,2,0,1
510,0.34090909090909094,0,0,0,1,4,3,1,1,2,2,2,2,0,4,1,1,1,1,1,1,0,0,2
511,0.1590909090909091,0,0,0,0,4,4,0,1,1,0,1,1,1,2,0,1,1,0,1,1,2,0,1
512,0.25,1,0,0,0,0,5,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1
513,0.4772727272727273,1,0,0,0,1,2,0,1,2,2,2,2,2,4,1,1,2,2,1,1,2,0,2
514,0.4545454545454546,1,0,1,1,4,5,0,1,2,1,2,2,2,0,2,1,0,0,1,1,1,0,2
515,0.5681818181818182,1,0,0,0,0,4,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,2
516,0.6363636363636364,1,0,0,1,3,3,1,1,2,1,2,2,2,0,1,1,1,2,1,0,2,0,2
517,0.4545454545454546,0,0,1,1,4,5,0,0,2,2,2,2,2,4,0,1,2,2,1,1,1,1,2
518,0.34090909090909094,1,0,0,1,4,4,0,1,2,2,1,1,2,4,2,2,1,1,1,0,1,0,2
519,0.36363636363636365,1,0,1,1,2,2,0,1,1,2,1,1,2,4,0,0,2,2,1,1,1,0,2
520,0.9545454545454546,1,0,0,0,1,5,0,1,2,2,0,2,0,0,0,1,1,2,0,0,2,0,2
521,0.11363636363636365,0,0,0,0,0,5,0,0,0,1,0,0,2,0,0,0,1,1,1,1,0,0,1
522,0.38636363636363635,1,0,0,0,0,5,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,2
523,0.1590909090909091,1,0,1,0,3,2,1,1,0,1,0,0,0,0,0,2,0,0,1,1,0,1,1
524,0.4090909090909091,1,1,1,1,4,0,1,1,0,2,0,1,2,1,0,1,1,2,1,2,2,0,2
525,0.5227272727272727,0,0,1,1,3,3,1,1,2,2,2,2,2,4,0,0,1,1,1,1,2,0,2
526,0.13636363636363635,1,1,0,0,4,0,0,1,2,2,0,0,2,2,1,1,1,1,0,0,2,0,1
527,0.75,1,0,0,1,4,2,1,1,1,2,2,1,1,1,2,2,0,0,1,1,0,1,2
528,0.25,1,0,0,1,4,4,0,1,2,2,1,2,2,4,1,1,0,1,1,1,2,0,1
529,0.29545454545454547,0,1,1,1,4,1,1,1,0,1,0,0,0,0,0,0,1,2,1,1,2,0,2
530,0.20454545454545456,1,0,0,0,0,4,0,1,1,0,1,1,0,0,1,1,1,2,1,2,0,0,1
531,0.29545454545454547,1,0,0,1,3,1,0,1,2,2,2,2,0,2,1,1,2,2,2,2,1,0,2
532,0.20454545454545456,0,1,1,0,4,0,1,1,1,0,1,1,1,3,2,0,0,0,1,0,1,0,1
533,0.11363636363636365,1,0,0,0,3,4,0,1,0,0,1,0,0,4,1,1,1,2,0,0,2,0,1
534,0.06818181818181818,1,0,0,0,1,2,0,1,0,1,0,1,0,0,2,0,0,0,1,0,0,0,1
535,0.20454545454545456,0,0,1,1,4,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,1,0,1
536,0.4772727272727273,1,0,1,1,2,2,1,1,2,2,2,2,0,2,2,1,1,2,1,1,1,0,2
537,0.18181818181818182,1,0,1,1,1,5,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1
538,0.20454545454545456,1,0,0,0,1,4,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1
539,0.09090909090909091,0,0,1,1,4,3,0,1,2,2,1,0,0,0,1,1,1,1,1,1,1,1,1
540,0.18181818181818182,0,0,1,1,2,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1
541,0.29545454545454547,0,0,1,1,3,1,0,1,2,2,1,1,2,2,1,1,2,2,1,1,2,0,2
542,0.3181818181818182,1,0,0,0,1,4,0,1,0,0,1,1,0,0,1,1,2,2,2,2,2,0,2
543,0.2272727272727273,0,0,1,1,2,1,1,1,2,0,1,0,0,0,2,2,1,1,1,1,1,1,1
544,0.2272727272727273,2,0,1,1,3,1,0,1,1,1,1,1,2,1,2,2,1,1,2,1,1,1,1
545,0.11363636363636365,0,0,0,0,0,4,0,1,0,1,1,1,0,4,0,1,0,1,1,2,2,0,1
546,0.2727272727272727,1,0,0,0,1,2,1,1,0,1,0,0,0,4,1,1,2,2,0,0,2,0,1
547,0.4090909090909091,1,0,1,1,4,5,0,1,2,0,1,2,0,1,2,1,1,2,1,2,1,0,2
548,0.06818181818181818,1,0,1,0,0,5,0,1,2,2,2,2,2,0,1,1,1,2,1,0,2,0,1
549,0.2727272727272727,1,0,0,0,2,2,0,1,1,0,0,1,0,2,0,1,1,1,0,2,0,0,1
550,0.1590909090909091,0,0,1,0,0,3,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,1
551,0.3181818181818182,1,0,0,1,4,4,0,1,1,0,1,1,0,4,1,1,1,2,0,2,0,0,2
552,0.25,0,0,0,1,4,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,2,0,1
553,0.06818181818181818,2,0,0,1,4,2,0,1,1,2,2,1,2,2,0,1,1,1,1,1,2,0,1
554,0.20454545454545456,0,0,1,1,3,1,1,1,1,0,1,1,0,2,0,0,1,1,1,2,0,0,1
555,0.3181818181818182,0,0,0,1,2,5,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,2
556,0.36363636363636365,1,0,0,0,4,5,0,1,2,2,2,2,2,4,1,1,1,2,1,0,2,0,2
557,0.34090909090909094,1,0,0,0,0,2,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,2
558,0.09090909090909091,1,0,1,1,4,4,1,1,1,1,1,0,0,2,1,1,1,2,0,2,2,0,1
559,0.13636363636363635,1,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,1,1,1,1,2,0,1
560,0.9772727272727273,1,1,0,0,0,4,1,0,1,0,1,1,0,4,0,1,1,0,1,1,2,0,2
561,0.20454545454545456,1,0,1,1,4,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,2,0,1
562,0.34090909090909094,1,0,0,0,1,5,0,1,0,1,0,0,2,4,1,1,1,2,0,2,2,0,2
563,0.4090909090909091,1,0,0,1,3,2,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,2
564,0.5,1,0,0,0,1,2,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,2
565,0.2272727272727273,1,0,0,1,4,5,0,1,2,2,1,1,2,1,0,1,1,0,1,0,1,0,1
566,0.4772727272727273,1,0,0,1,4,3,0,1,2,1,2,0,2,0,2,0,2,2,1,0,0,0,2
567,0.3181818181818182,1,0,0,1,4,5,0,1,2,0,1,2,0,2,1,1,2,1,0,2,0,0,2
568,0.29545454545454547,1,0,1,0,4,5,0,1,2,1,0,0,0,2,0,1,0,1,1,2,1,0,2
569,0.4545454545454546,1,0,1,1,4,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,2
570,0.11363636363636365,1,0,1,1,3,0,0,1,1,2,1,1,0,0,0,1,1,2,1,1,2,0,1
571,0.5454545454545454,1,0,0,1,2,5,0,1,2,2,2,2,2,2,0,0,2,2,0,0,0,0,2
572,0.20454545454545456,0,0,0,0,4,3,0,1,0,1,0,2,0,0,1,1,1,2,1,1,2,0,1
573,0.18181818181818182,0,0,1,1,4,2,0,1,2,2,1,1,2,1,1,1,2,2,1,1,1,1,1
574,0.7272727272727273,1,0,0,0,1,2,1,1,1,2,1,1,0,0,1,1,0,0,1,0,1,0,2
575,0.4318181818181818,1,0,1,0,1,2,0,1,0,0,1,0,0,2,1,1,2,2,1,1,2,0,2
576,0.11363636363636365,1,0,0,0,0,2,0,1,0,0,0,1,0,0,1,1,2,2,1,0,0,0,1
577,0.34090909090909094,1,0,1,0,4,4,1,1,0,1,1,1,2,4,1,1,1,2,1,1,2,0,2
578,0.25,1,1,0,0,1,2,1,1,2,2,1,1,2,3,2,1,1,0,1,2,1,0,1
579,0.36363636363636365,1,0,1,1,4,2,1,0,2,0,1,1,0,0,0,1,1,1,1,0,0,0,2
580,0.5227272727272727,1,0,1,1,2,5,0,1,2,0,1,1,0,0,0,0,1,1,1,1,0,1,2
581,0.7272727272727273,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,2,0,0,0,0,2
582,0.25,1,0,0,1,1,5,0,0,2,1,2,2,2,1,0,1,1,0,1,0,0,1,1
583,0.38636363636363635,1,0,0,0,1,4,0,1,1,2,1,1,2,4,1,1,1,2,0,0,2,0,2
584,0.20454545454545456,1,0,0,0,4,0,1,1,1,0,1,1,2,0,2,1,1,2,1,1,1,0,1
585,0.5,0,0,0,0,1,2,0,0,0,1,1,1,0,2,0,0,2,2,0,0,0,0,2
586,0.20454545454545456,1,0,0,1,2,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1
587,0.25,0,0,0,0,1,2,0,1,2,2,2,1,2,0,0,1,1,1,1,0,0,1,1
588,0.29545454545454547,1,0,1,1,4,4,0,1,1,0,1,1,0,2,0,1,2,2,1,0,0,0,2
589,0.5681818181818182,1,0,0,1,4,4,0,1,1,2,1,1,0,2,1,1,2,2,1,0,0,0,2
590,0.36363636363636365,1,0,1,1,4,2,1,1,2,2,1,1,0,0,0,1,1,1,1,2,0,1,2
591,0.25,1,0,1,1,4,2,0,1,0,0,1,1,1,1,2,1,1,1,1,0,0,0,1
592,0.022727272727272728,1,0,1,1,4,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0
593,0.5227272727272727,1,0,1,1,4,5,0,1,2,1,2,2,0,0,0,1,1,1,1,1,1,0,2
594,0.25,1,0,1,0,1,1,0,1,2,2,2,2,0,0,1,1,1,2,1,0,2,0,1
595,0.11363636363636365,1,0,0,0,3,1,0,1,2,1,0,0,0,0,1,1,1,1,1,1,2,0,1
596,0.13636363636363635,0,0,1,1,4,1,0,1,2,1,1,1,0,1,2,0,0,0,1,1,1,1,1
597,0.29545454545454547,1,0,0,0,0,2,1,1,0,0,1,0,0,0,2,1,0,0,1,0,0,0,2
598,0.5681818181818182,1,0,0,0,0,3,1,1,0,1,0,0,0,0,1,1,2,2,1,1,2,0,2
599,0.29545454545454547,1,0,1,1,3,1,0,1,1,0,1,0,0,1,2,2,1,0,1,1,1,1,2
600,0.25,1,0,1,0,2,1,0,1,2,2,2,2,0,0,1,1,1,2,1,1,0,0,1
601,0.38636363636363635,1,1,1,0,0,4,1,1,1,0,2,2,0,4,1,1,2,2,1,0,2,0,2
602,0.34090909090909094,1,0,1,1,4,1,0,0,2,1,1,1,2,1,2,2,0,0,1,1,1,0,2
603,0.2727272727272727,0,1,1,1,2,0,1,0,1,2,1,2,2,1,1,1,2,2,1,1,2,0,1
604,0.20454545454545456,1,0,0,0,0,5,0,1,2,1,0,0,2,0,0,0,0,0,1,0,1,0,1
605,0.3181818181818182,1,0,0,0,4,1,0,1,1,2,1,1,0,0,0,0,1,1,1,1,1,0,2
606,0.7272727272727273,1,0,0,0,4,0,1,1,0,0,1,0,0,0,2,0,1,1,1,0,0,0,2
607,0.13636363636363635,1,0,0,0,1,2,0,0,0,1,1,1,0,0,0,2,1,0,1,0,1,0,1
608,0.20454545454545456,1,0,0,0,0,2,0,1,0,0,1,1,0,0,1,1,2,2,1,0,2,0,1
609,0.20454545454545456,1,0,0,0,1,0,1,1,1,0,1,1,0,0,2,1,0,0,1,0,0,0,1
610,0.3181818181818182,1,0,0,1,4,4,0,1,1,2,1,1,2,2,1,1,1,2,0,0,2,0,2
611,0.5454545454545454,1,1,0,0,3,4,1,0,1,2,1,1,0,4,1,1,1,2,0,0,2,0,2
612,0.4318181818181818,1,0,0,0,2,5,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,2
613,0.2727272727272727,1,0,0,0,4,2,0,1,0,1,1,1,0,2,0,1,1,0,1,2,1,1,1
614,0.25,1,0,0,0,3,5,0,1,2,0,1,1,0,4,2,0,1,0,1,1,0,0,1
615,0.2727272727272727,1,1,0,1,2,4,1,1,1,1,1,2,0,1,1,1,2,2,1,0,2,0,1
616,0.38636363636363635,1,0,0,0,1,2,0,1,2,0,2,0,0,0,1,1,1,1,0,0,2,0,2
617,0.38636363636363635,1,0,1,1,3,1,1,0,2,2,1,1,2,3,2,1,1,0,1,0,1,0,2
618,0.4545454545454546,1,0,1,0,2,2,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,2
619,0.09090909090909091,1,0,1,1,4,1,0,1,2,2,1,1,2,4,1,1,1,2,0,2,2,0,1
620,0.13636363636363635,1,0,1,0,4,1,0,1,0,0,1,1,0,2,1,1,1,1,1,0,0,0,1
621,0.09090909090909091,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,2,0,2,1,1,1
622,0.29545454545454547,0,0,0,1,2,2,1,1,2,2,1,1,0,4,0,1,1,1,1,2,0,0,2
623,0.11363636363636365,0,0,1,1,4,5,0,1,2,2,2,2,2,2,2,0,0,0,1,1,0,0,1
624,0.29545454545454547,0,0,1,1,4,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,2
625,0.2272727272727273,0,0,1,1,3,3,0,1,2,2,2,2,0,1,0,1,0,1,1,1,1,0,1
626,0.4318181818181818,2,0,1,1,4,1,0,0,2,2,1,1,0,1,2,0,1,1,1,0,1,0,2
627,0.36363636363636365,1,1,1,1,4,4,0,1,1,2,1,1,2,2,1,1,1,1,1,1,1,0,2
628,0.3181818181818182,2,0,0,0,4,2,1,1,1,2,1,1,2,3,2,0,1,0,1,0,1,1,2
629,0.2272727272727273,1,0,1,1,4,2,1,1,2,1,1,0,0,0,2,1,1,1,1,1,0,1,1
630,0.13636363636363635,0,0,0,1,4,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1
631,0.8409090909090909,1,0,1,1,3,4,0,1,2,2,1,1,0,0,2,0,1,1,1,1,0,0,2
632,0.29545454545454547,1,0,0,0,4,4,1,1,1,0,1,1,1,4,1,1,2,2,0,0,2,0,2
633,0.36363636363636365,0,0,0,1,4,1,1,1,2,2,1,0,0,2,0,1,1,2,1,1,2,0,2
634,0.38636363636363635,1,0,0,1,3,1,0,0,0,0,2,0,0,4,1,1,1,2,1,1,2,0,2
635,0.2272727272727273,1,0,0,0,1,2,0,1,1,0,1,1,0,2,1,1,1,1,2,2,0,0,1
636,0.4090909090909091,1,1,1,1,2,4,0,1,1,0,1,1,0,2,1,1,1,2,0,0,2,1,2
637,0.2727272727272727,1,0,0,1,2,2,0,1,1,0,1,1,2,2,1,1,1,2,1,0,2,0,1
638,0.38636363636363635,1,1,0,0,0,0,1,1,2,1,1,1,2,4,1,1,1,2,1,1,2,0,2
639,0.7045454545454546,1,1,1,1,4,0,1,1,1,2,2,1,0,1,2,2,0,0,1,1,1,1,2
640,0.4090909090909091,1,0,0,0,0,2,0,1,2,2,1,1,2,4,1,1,1,2,0,0,2,0,2
641,0.38636363636363635,1,0,0,0,0,2,0,1,1,0,1,1,0,4,0,1,1,1,1,1,0,0,2
642,0.25,0,0,1,1,4,5,0,0,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1
643,0.8636363636363636,1,0,0,0,1,2,0,1,2,2,1,2,2,1,2,0,0,0,1,0,0,1,2
644,0.29545454545454547,0,0,1,1,3,1,0,0,2,0,1,1,1,0,0,1,1,0,1,1,0,1,2
645,0.4318181818181818,1,1,0,0,1,4,0,1,1,0,1,1,0,0,2,0,0,0,1,0,0,0,2
646,0.1590909090909091,1,0,1,1,4,2,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0,1
647,0.2727272727272727,1,0,0,0,4,2,0,1,1,0,1,1,0,4,1,1,1,1,1,1,0,0,1
648,0.18181818181818182,0,0,1,0,4,1,0,0,1,2,2,2,0,2,1,1,2,2,1,1,0,0,1
649,0.09090909090909091,0,0,0,0,2,4,0,1,1,0,1,1,0,0,1,1,0,1,1,2,0,0,1
650,0.4772727272727273,1,0,0,0,3,5,1,0,0,0,2,2,0,0,1,1,1,1,1,0,0,0,2
651,0.25,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1
652,0.7954545454545455,1,1,1,1,4,0,1,1,0,1,1,1,0,4,1,1,1,2,2,2,0,1,2
653,0.36363636363636365,0,0,1,0,1,3,0,0,0,0,2,2,0,0,2,0,0,0,1,1,0,1,2
654,0.3181818181818182,1,0,0,1,1,3,0,0,2,1,2,2,0,4,0,1,0,0,1,1,2,0,2
655,0.1590909090909091,1,0,0,0,0,4,0,1,1,0,1,1,0,0,0,1,2,2,1,2,0,0,1
656,0.25,1,0,0,0,3,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,2,0,1
657,0.3181818181818182,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,1,1,2,1,0,0,0,2
658,0.2727272727272727,1,0,1,1,4,5,0,1,2,2,1,0,2,0,0,1,1,2,1,2,2,0,1
659,0.29545454545454547,1,0,0,0,0,4,0,1,0,0,1,0,0,2,1,1,1,2,0,0,0,0,2
660,0.045454545454545456,0,0,0,0,3,5,0,1,2,2,2,2,2,2,1,1,1,1,1,0,2,0,0
661,0.20454545454545456,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,2,0,0,0,0,1
662,0.3181818181818182,1,0,0,0,1,5,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,2
663,0.18181818181818182,1,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,2,0,0,2,0,1
664,0.2727272727272727,1,0,0,0,4,5,0,0,0,0,1,1,2,4,1,1,1,1,1,1,0,0,1
665,0.2727272727272727,1,0,0,1,4,2,1,1,1,0,0,1,0,3,0,0,1,0,1,1,1,0,1
666,0.09090909090909091,1,1,0,0,0,0,1,1,0,0,0,0,0,4,0,0,1,1,0,0,2,1,1
667,0.13636363636363635,1,0,0,0,0,5,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1
668,0.18181818181818182,1,0,0,0,1,2,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1
669,0.5681818181818182,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,2,0,0,0,0,2
670,0.18181818181818182,1,0,0,0,1,2,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1
671,0.11363636363636365,1,0,1,0,4,4,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1
672,0.18181818181818182,1,0,0,0,0,1,1,1,2,1,0,2,0,2,1,1,1,1,1,1,2,0,1
673,0.18181818181818182,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,2,0,1
674,0.38636363636363635,1,0,1,0,4,2,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,2
675,0.2272727272727273,1,0,0,1,4,2,1,0,0,1,1,0,0,0,1,1,1,2,1,0,0,0,1
676,0.09090909090909091,1,0,0,0,0,2,0,1,1,0,1,1,0,0,0,0,1,2,0,0,0,0,1
677,0.25,0,0,1,1,3,4,0,1,0,0,1,1,0,0,2,1,0,0,1,1,0,0,1
678,0.25,1,1,0,0,0,0,0,1,1,2,1,1,2,4,1,1,2,2,2,2,2,0,1
679,0.6136363636363636,1,0,0,1,2,0,1,1,2,1,1,2,0,4,1,1,2,2,1,0,2,0,2
680,0.34090909090909094,1,0,0,1,3,2,1,1,1,0,1,1,0,2,0,1,1,1,1,0,0,1,2
681,0.4545454545454546,1,0,0,1,4,5,0,0,2,2,2,2,0,0,1,1,1,2,1,1,0,0,2
682,0.022727272727272728,2,0,1,1,2,2,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0
683,0.25,0,0,0,1,3,5,1,0,2,2,2,0,2,2,1,1,0,2,1,0,0,0,1
684,0.06818181818181818,0,0,0,0,0,4,0,1,1,0,1,1,0,0,2,0,1,0,1,1,0,0,1
685,0.11363636363636365,0,0,1,1,4,5,0,1,0,1,1,0,0,0,2,0,0,0,1,1,0,0,1
686,0.34090909090909094,0,0,1,1,3,5,0,1,2,2,2,2,2,2,1,1,1,2,1,1,2,0,2
687,0.7045454545454546,1,0,1,1,4,1,0,1,2,1,2,2,2,2,0,0,1,2,1,1,2,0,2
688,0.2272727272727273,1,0,0,0,0,2,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1
689,0.20454545454545456,0,0,0,1,4,4,1,1,0,1,2,0,2,4,1,1,2,2,0,0,2,0,1
690,0.11363636363636365,1,0,0,1,4,4,0,1,2,0,1,1,0,2,0,0,1,1,1,1,0,0,1
691,0.25,1,0,0,0,1,0,1,1,1,0,1,1,2,2,1,1,2,2,1,0,2,0,1
692,0.2727272727272727,1,0,0,0,0,2,0,1,0,0,1,0,2,2,1,1,1,0,0,0,0,0,1
693,0.2272727272727273,0,0,0,0,0,5,0,1,2,1,0,0,0,2,1,1,1,2,1,1,0,0,1
694,0.3181818181818182,1,0,0,0,0,4,0,1,1,0,1,1,0,0,2,1,0,0,1,2,1,0,2
695,0.3181818181818182,1,0,0,1,4,2,0,0,2,2,1,1,2,4,1,1,0,2,1,1,2,0,2
696,0.4318181818181818,1,0,0,0,0,1,0,1,1,0,1,1,0,2,0,0,1,1,1,0,1,0,2
697,0.4772727272727273,0,0,0,0,0,5,1,0,1,2,1,1,0,3,2,0,0,0,1,0,1,0,2
698,0.29545454545454547,1,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,1,0,1,1,2,0,2
699,0.25,1,0,0,0,0,4,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1
700,0.2727272727272727,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,1,1,2,1,1,0,0,1
701,0.34090909090909094,1,1,1,1,3,0,1,1,1,2,2,2,1,3,1,1,2,2,1,1,2,1,2
702,0.4318181818181818,1,0,1,1,4,1,0,1,2,2,0,0,2,0,0,1,2,2,1,1,0,0,2
703,0.11363636363636365,1,0,0,1,2,2,0,0,2,2,2,1,2,2,1,1,1,2,1,0,2,0,1
704,0.5681818181818182,1,0,1,1,4,2,0,0,2,1,1,2,0,2,2,1,0,0,1,1,1,0,2
705,0.3181818181818182,1,0,0,1,3,1,0,1,0,0,1,1,0,0,0,1,2,2,1,0,1,1,2
706,0.18181818181818182,1,0,0,0,1,2,0,1,0,1,1,1,0,0,2,2,1,0,1,1,1,0,1
707,0.3181818181818182,1,1,0,1,4,0,1,1,0,1,0,0,0,4,1,1,2,2,2,2,0,0,2
708,0.4318181818181818,0,0,0,0,0,2,1,1,0,1,1,0,0,0,2,1,1,0,1,1,0,0,2
709,0.25,1,0,0,1,2,2,0,1,2,2,1,1,2,4,1,1,2,2,0,0,2,0,1
710,0.36363636363636365,1,0,0,0,0,4,0,1,1,0,1,1,0,2,0,0,1,2,1,0,0,0,2
711,0.20454545454545456,1,0,0,0,0,4,0,1,0,1,0,0,0,0,1,1,2,2,1,1,2,0,1
712,0.2727272727272727,1,0,1,0,1,1,0,1,0,0,1,0,0,4,1,1,1,2,1,0,0,0,1
713,0.25,1,0,0,0,1,4,0,1,2,2,1,2,2,0,0,1,1,1,1,1,1,0,1
714,0.3181818181818182,1,1,1,1,4,0,1,1,2,2,0,0,0,3,2,0,1,0,1,1,1,0,2
715,0.29545454545454547,1,0,0,1,4,2,0,0,1,0,1,1,0,1,2,1,0,0,1,0,0,0,2
716,0.1590909090909091,1,0,0,0,0,3,0,1,2,2,0,2,2,2,0,0,1,2,2,2,2,0,1
717,0.4318181818181818,1,1,0,0,0,4,1,1,2,2,2,1,2,2,1,1,2,2,0,0,2,0,2
718,0.25,1,0,1,0,0,4,0,1,1,0,1,1,0,4,1,1,1,2,1,0,2,0,1
719,0.20454545454545456,1,0,0,0,0,2,0,1,2,1,1,0,0,0,1,1,2,2,1,1,0,0,1
720,0.34090909090909094,1,0,0,0,0,4,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,2
721,0.2727272727272727,1,0,1,1,4,5,0,0,0,0,1,1,1,3,2,1,1,0,1,2,1,1,1
722,0.25,1,0,0,0,0,0,1,1,1,2,1,1,0,1,0,0,2,2,1,0,0,0,1
723,0.1590909090909091,1,0,1,1,1,4,1,1,0,0,2,0,0,0,2,1,1,2,1,1,1,0,1
724,0.34090909090909094,1,0,1,1,4,0,0,0,1,2,1,1,0,0,1,1,1,2,0,0,0,0,2
725,0.29545454545454547,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,2
726,0.06818181818181818,1,0,0,0,3,4,1,1,0,0,1,1,0,4,0,0,1,1,1,0,1,0,1
727,0.2727272727272727,1,0,1,1,4,2,0,1,0,0,1,1,1,3,2,2,0,0,1,1,1,0,1
728,0.25,1,0,0,0,0,5,0,0,0,1,0,0,0,0,1,1,2,2,1,1,1,0,1
729,0.5681818181818182,1,1,0,1,4,0,1,1,1,0,1,1,2,3,2,1,2,0,1,0,1,1,2
730,0.4318181818181818,1,0,0,1,2,4,0,1,1,0,1,1,0,0,2,1,2,2,0,2,1,0,2
731,0.13636363636363635,1,0,0,0,0,2,0,1,1,0,2,1,0,0,0,1,2,1,1,1,0,0,1
